ENGINE|ID|CATEGORIES|TAGS|THEOREM|THEOREM_DESCRIPTION|PROOF_NAME|PROOF_VALUE|PROOF_UNIT
DuckDB|44|PLAN|TPC-H|TPCH-Q01|TPC-H Q01 Analysis|Mis-estimate Filter -4x|0|Magnitude
DuckDB|45|PLAN|TPC-H|TPCH-Q01|TPC-H Q01 Analysis|Mis-estimate Filter -2x|0|Magnitude
DuckDB|46|PLAN|TPC-H|TPCH-Q01|TPC-H Q01 Analysis|Mis-estimate Filter =|0|Magnitude
DuckDB|47|PLAN|TPC-H|TPCH-Q01|TPC-H Q01 Analysis|Mis-estimate Filter +2x|0|Magnitude
DuckDB|48|PLAN|TPC-H|TPCH-Q01|TPC-H Q01 Analysis|Mis-estimate Filter +4x|0|Magnitude
DuckDB|49|PLAN|TPC-H|TPCH-Q01|TPC-H Q01 Analysis|Mis-estimate Filter +8x|0|Magnitude
DuckDB|50|PLAN|TPC-H|TPCH-Q01|TPC-H Q01 Analysis|Mis-estimate Filter >16x|0|Magnitude
DuckDB|51|PLAN|TPC-H|TPCH-Q01|TPC-H Q01 Analysis|Plan||Plan
DuckDB|52|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Join|1201489|Rows
DuckDB|53|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Aggregate|473|Rows
DuckDB|54|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Sort|346|Rows
DuckDB|55|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Scan|1197599|Rows
DuckDB|56|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Join <16x|1|Magnitude
DuckDB|57|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Join -8x|0|Magnitude
DuckDB|58|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Join -4x|0|Magnitude
DuckDB|59|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Join -2x|0|Magnitude
DuckDB|60|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Join =|5|Magnitude
DuckDB|61|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Join +2x|0|Magnitude
DuckDB|62|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Join +4x|2|Magnitude
DuckDB|63|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Join +8x|1|Magnitude
DuckDB|64|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Join >16x|1|Magnitude
DuckDB|65|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Aggregate <16x|0|Magnitude
DuckDB|66|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Aggregate -8x|0|Magnitude
DuckDB|67|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Aggregate -4x|0|Magnitude
DuckDB|68|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Aggregate -2x|0|Magnitude
DuckDB|69|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Aggregate =|0|Magnitude
DuckDB|70|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Aggregate +2x|0|Magnitude
DuckDB|71|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Aggregate +4x|0|Magnitude
DuckDB|72|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Aggregate +8x|2|Magnitude
DuckDB|73|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Aggregate >16x|0|Magnitude
DuckDB|74|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Sort <16x|0|Magnitude
DuckDB|75|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Sort -8x|0|Magnitude
DuckDB|76|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Sort -4x|0|Magnitude
DuckDB|77|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Sort -2x|0|Magnitude
DuckDB|78|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Sort =|0|Magnitude
DuckDB|79|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Sort +2x|0|Magnitude
DuckDB|80|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Sort +4x|0|Magnitude
DuckDB|81|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Sort +8x|1|Magnitude
DuckDB|82|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Sort >16x|0|Magnitude
DuckDB|83|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Scan <16x|0|Magnitude
DuckDB|84|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Scan -8x|0|Magnitude
DuckDB|85|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Scan -4x|0|Magnitude
DuckDB|86|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Scan -2x|0|Magnitude
DuckDB|87|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Scan =|6|Magnitude
DuckDB|88|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Scan +2x|0|Magnitude
DuckDB|89|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Scan +4x|3|Magnitude
DuckDB|90|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Scan +8x|2|Magnitude
DuckDB|91|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Scan >16x|0|Magnitude
DuckDB|92|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Filter <16x|0|Magnitude
DuckDB|93|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Filter -8x|0|Magnitude
DuckDB|94|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Filter -4x|0|Magnitude
DuckDB|95|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Filter -2x|0|Magnitude
DuckDB|96|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Filter =|0|Magnitude
DuckDB|97|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Filter +2x|0|Magnitude
DuckDB|98|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Filter +4x|1|Magnitude
DuckDB|99|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Filter +8x|1|Magnitude
DuckDB|100|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Mis-estimate Filter >16x|0|Magnitude
DuckDB|101|PLAN|TPC-H|TPCH-Q02|TPC-H Q02 Analysis|Plan||Plan
DuckDB|102|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Join|4080841|Rows
DuckDB|103|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Aggregate|28114|Rows
DuckDB|104|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Sort|10|Rows
DuckDB|105|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Scan|4111077|Rows
DuckDB|106|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Join <16x|0|Magnitude
DuckDB|107|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Join -8x|0|Magnitude
DuckDB|108|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Join -4x|0|Magnitude
DuckDB|109|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Join -2x|0|Magnitude
DuckDB|110|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Join =|1|Magnitude
DuckDB|111|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Join +2x|1|Magnitude
DuckDB|112|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Join +4x|0|Magnitude
DuckDB|113|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Join +8x|0|Magnitude
DuckDB|114|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Join >16x|0|Magnitude
DuckDB|115|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Aggregate <16x|0|Magnitude
DuckDB|116|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Aggregate -8x|0|Magnitude
DuckDB|117|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Aggregate -4x|0|Magnitude
DuckDB|118|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Aggregate -2x|0|Magnitude
DuckDB|119|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Aggregate =|0|Magnitude
DuckDB|120|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Aggregate +2x|0|Magnitude
DuckDB|121|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Aggregate +4x|1|Magnitude
DuckDB|122|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Aggregate +8x|0|Magnitude
DuckDB|123|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Aggregate >16x|0|Magnitude
DuckDB|124|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Sort <16x|0|Magnitude
DuckDB|125|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Sort -8x|0|Magnitude
DuckDB|126|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Sort -4x|0|Magnitude
DuckDB|127|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Sort -2x|0|Magnitude
DuckDB|128|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Sort =|1|Magnitude
DuckDB|129|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Sort +2x|0|Magnitude
DuckDB|130|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Sort +4x|0|Magnitude
DuckDB|131|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Sort +8x|0|Magnitude
DuckDB|132|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Sort >16x|0|Magnitude
DuckDB|133|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Scan <16x|0|Magnitude
DuckDB|134|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Scan -8x|0|Magnitude
DuckDB|135|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Scan -4x|0|Magnitude
DuckDB|136|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Scan -2x|2|Magnitude
DuckDB|137|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Scan =|1|Magnitude
DuckDB|138|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Scan +2x|0|Magnitude
DuckDB|139|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Scan +4x|1|Magnitude
DuckDB|140|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Scan +8x|0|Magnitude
DuckDB|141|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Scan >16x|0|Magnitude
DuckDB|142|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Filter <16x|0|Magnitude
DuckDB|143|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Filter -8x|0|Magnitude
DuckDB|144|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Filter -4x|0|Magnitude
DuckDB|145|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Filter -2x|0|Magnitude
DuckDB|146|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Filter =|1|Magnitude
DuckDB|147|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Filter +2x|0|Magnitude
DuckDB|148|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Filter +4x|0|Magnitude
DuckDB|149|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Filter +8x|0|Magnitude
DuckDB|150|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Mis-estimate Filter >16x|0|Magnitude
DuckDB|151|PLAN|TPC-H|TPCH-Q03|TPC-H Q03 Analysis|Plan||Plan
DuckDB|152|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Join|3974931|Rows
DuckDB|153|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Aggregate|47831|Rows
DuckDB|154|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Sort|5|Rows
DuckDB|155|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Scan|6050773|Rows
DuckDB|156|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Join <16x|0|Magnitude
DuckDB|157|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Join -8x|0|Magnitude
DuckDB|158|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Join -4x|0|Magnitude
DuckDB|159|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Join -2x|0|Magnitude
DuckDB|160|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Join =|1|Magnitude
DuckDB|161|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Join +2x|1|Magnitude
DuckDB|162|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Join +4x|0|Magnitude
DuckDB|163|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Join +8x|0|Magnitude
DuckDB|164|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Join >16x|1|Magnitude
DuckDB|165|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Aggregate <16x|0|Magnitude
DuckDB|166|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Aggregate -8x|0|Magnitude
DuckDB|167|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Aggregate -4x|0|Magnitude
DuckDB|168|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Aggregate -2x|0|Magnitude
DuckDB|169|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Aggregate =|1|Magnitude
DuckDB|170|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Aggregate +2x|0|Magnitude
DuckDB|171|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Aggregate +4x|1|Magnitude
DuckDB|172|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Aggregate +8x|0|Magnitude
DuckDB|173|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Aggregate >16x|0|Magnitude
DuckDB|174|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Sort <16x|0|Magnitude
DuckDB|175|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Sort -8x|0|Magnitude
DuckDB|176|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Sort -4x|0|Magnitude
DuckDB|177|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Sort -2x|0|Magnitude
DuckDB|178|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Sort =|1|Magnitude
DuckDB|179|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Sort +2x|0|Magnitude
DuckDB|180|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Sort +4x|0|Magnitude
DuckDB|181|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Sort +8x|0|Magnitude
DuckDB|182|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Sort >16x|0|Magnitude
DuckDB|183|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Scan <16x|0|Magnitude
DuckDB|184|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Scan -8x|0|Magnitude
DuckDB|185|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Scan -4x|0|Magnitude
DuckDB|186|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Scan -2x|0|Magnitude
DuckDB|187|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Scan =|2|Magnitude
DuckDB|188|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Scan +2x|0|Magnitude
DuckDB|189|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Scan +4x|2|Magnitude
DuckDB|190|PLAN|TPC-H|TPCH-Q04|TPC-H Q04 Analysis|Mis-estimate Scan +8x|0|Magnitude
